Plant_ID,Date,Temperature (°C),F,Humidity (%),TDS Value (ppm),pH Level,Growth Days,weeks
29,8/24/2023,31.3,88.34,66,405,6.2,22,3.142857143
29,8/25/2023,31.4,88.52,79,757,6.5,23,3.285714286
29,8/26/2023,31.4,88.52,76,472,6.2,24,3.428571429
29,8/27/2023,30.1,86.18,79,414,6.3,25,3.571428571
29,8/28/2023,29.4,84.92,59,795,6.3,26,3.714285714
29,8/29/2023,28.7,83.66,70,641,6.3,27,3.857142857
29,8/30/2023,29.1,84.38,53,414,6,28,4
29,8/31/2023,29.2,84.56,67,653,6.6,29,4.142857143
29,9/1/2023,31.7,89.06,56,626,6.6,30,4.285714286
29,9/2/2023,31.7,89.06,70,424,6.3,31,4.428571429
29,9/3/2023,31.7,89.06,79,507,6.7,32,4.571428571
29,9/4/2023,31.7,89.06,73,763,6.6,33,4.714285714
29,9/5/2023,32,89.6,71,592,6.4,34,4.857142857
29,9/6/2023,32.1,89.78,71,428,6.5,35,5
29,9/7/2023,31.5,88.7,63,505,6.5,36,5.142857143
29,9/8/2023,29.8,85.64,72,581,6.3,37,5.285714286
29,9/9/2023,20.1,68.18,60,561,6,38,5.428571429
29,9/10/2023,31.1,87.98,55,556,6,39,5.571428571
29,9/11/2023,31.2,88.16,59,493,6.8,40,5.714285714
29,9/12/2023,31.2,88.16,66,489,6.7,41,5.857142857
29,9/13/2023,30.4,86.72,78,635,6,42,6
29,9/14/2023,29.1,84.38,75,754,6.7,43,6.142857143
29,9/15/2023,30.6,87.08,50,500,6.8,44,6.285714286
29,9/16/2023,31.5,88.7,60,605,6.4,45,6.428571429
30,8/3/2023,33.4,92.12,67,643,6.6,1,0.142857143
30,8/4/2023,33.5,92.3,75,687,6,2,0.285714286
30,8/5/2023,33.4,92.12,60,660,6.3,3,0.428571429
30,8/6/2023,33.4,92.12,68,727,6.7,4,0.571428571
30,8/7/2023,33.4,92.12,50,547,6.4,5,0.714285714
30,8/8/2023,32.3,90.14,57,620,6.2,6,0.857142857
30,8/9/2023,32.3,90.14,75,747,6.7,7,1
30,8/10/2023,22.7,72.86,76,587,6.4,8,1.142857143
30,8/11/2023,31.9,89.42,63,453,6.6,9,1.285714286
30,8/12/2023,30.2,86.36,60,449,6.4,10,1.428571429
30,8/13/2023,30.1,86.18,69,783,6.7,11,1.571428571
30,8/14/2023,30.1,86.18,72,567,6.6,12,1.714285714
30,8/15/2023,30.1,86.18,75,757,6.5,13,1.857142857
30,8/16/2023,29.8,85.64,57,495,6.3,14,2
30,8/17/2023,29.6,85.28,64,467,6.1,15,2.142857143
30,8/18/2023,30.9,87.62,76,451,6.8,16,2.285714286
30,8/19/2023,30.8,87.44,65,545,6.5,17,2.428571429
30,8/20/2023,30.9,87.62,61,781,6.8,18,2.571428571
30,8/21/2023,30.2,86.36,61,562,6.6,19,2.714285714
30,8/22/2023,30.5,86.9,61,442,6.7,20,2.857142857
30,8/23/2023,30.8,87.44,61,479,6.8,21,3
30,8/24/2023,31.3,88.34,78,795,6.7,22,3.142857143
30,8/25/2023,31.4,88.52,50,544,6.7,23,3.285714286
30,8/26/2023,31.4,88.52,58,593,6.4,24,3.428571429
30,8/27/2023,30.1,86.18,75,574,6.3,25,3.571428571
30,8/28/2023,29.4,84.92,63,462,6.2,26,3.714285714
30,8/29/2023,28.7,83.66,71,549,6.7,27,3.857142857
30,8/30/2023,29.1,84.38,53,692,6.3,28,4
30,8/31/2023,29.2,84.56,50,640,6.3,29,4.142857143
30,9/1/2023,31.7,89.06,74,749,6.2,30,4.285714286
30,9/2/2023,31.7,89.06,65,716,6,31,4.428571429
30,9/3/2023,31.7,89.06,77,777,6.5,32,4.571428571
30,9/4/2023,31.7,89.06,62,468,6.1,33,4.714285714
30,9/5/2023,32,89.6,60,470,6.1,34,4.857142857
30,9/6/2023,32.1,89.78,78,532,6.3,35,5
30,9/7/2023,31.5,88.7,74,457,6.3,36,5.142857143
30,9/8/2023,29.8,85.64,80,574,6.4,37,5.285714286
30,9/9/2023,20.1,68.18,65,545,6.3,38,5.428571429
30,9/10/2023,31.1,87.98,78,458,6.5,39,5.571428571
30,9/11/2023,31.2,88.16,64,692,6.1,40,5.714285714
30,9/12/2023,31.2,88.16,70,672,6.1,41,5.857142857
30,9/13/2023,30.4,86.72,52,545,6,42,6
30,9/14/2023,29.1,84.38,60,460,6.3,43,6.142857143
30,9/15/2023,30.6,87.08,78,738,6.2,44,6.285714286
30,9/16/2023,31.5,88.7,55,628,6.3,45,6.428571429
31,8/3/2023,33.4,92.12,77,477,6.3,1,0.142857143
31,8/4/2023,33.5,92.3,53,614,6.5,2,0.285714286
31,8/5/2023,33.4,92.12,70,555,6.1,3,0.428571429
31,8/6/2023,33.4,92.12,65,506,6.8,4,0.571428571
31,8/7/2023,33.4,92.12,69,513,6.2,5,0.714285714
31,8/8/2023,32.3,90.14,51,757,6.6,6,0.857142857
31,8/9/2023,32.3,90.14,72,641,6.6,7,1
31,8/10/2023,22.7,72.86,79,768,6.6,8,1.142857143
31,8/11/2023,31.9,89.42,51,704,6.3,9,1.285714286
31,8/12/2023,30.2,86.36,58,599,6.7,10,1.428571429
31,8/13/2023,30.1,86.18,73,485,6.1,11,1.571428571
31,8/14/2023,30.1,86.18,53,477,6.8,12,1.714285714
31,8/15/2023,30.1,86.18,57,554,6.1,13,1.857142857
31,8/16/2023,29.8,85.64,58,521,6.2,14,2
31,8/17/2023,29.6,85.28,79,552,6.7,15,2.142857143
31,8/18/2023,30.9,87.62,78,798,6.4,16,2.285714286
31,8/19/2023,30.8,87.44,57,566,6.2,17,2.428571429
31,8/20/2023,30.9,87.62,59,488,6.8,18,2.571428571
31,8/21/2023,30.2,86.36,72,516,6.7,19,2.714285714
31,8/22/2023,30.5,86.9,77,455,6.3,20,2.857142857
31,8/23/2023,30.8,87.44,74,508,6.5,21,3
31,8/24/2023,31.3,88.34,64,495,6.6,22,3.142857143
31,8/25/2023,31.4,88.52,80,461,6.3,23,3.285714286
31,8/26/2023,31.4,88.52,60,477,6.8,24,3.428571429
31,8/27/2023,30.1,86.18,50,688,6.8,25,3.571428571
31,8/28/2023,29.4,84.92,72,710,6.3,26,3.714285714
31,8/29/2023,28.7,83.66,76,749,6.3,27,3.857142857
31,8/30/2023,29.1,84.38,78,688,6.7,28,4
31,8/31/2023,29.2,84.56,51,505,6.2,29,4.142857143
31,9/1/2023,31.7,89.06,54,556,6.1,30,4.285714286
31,9/2/2023,31.7,89.06,80,419,6.6,31,4.428571429
31,9/3/2023,31.7,89.06,60,628,6.1,32,4.571428571
31,9/4/2023,31.7,89.06,58,576,6.5,33,4.714285714
31,9/5/2023,32,89.6,66,411,6.7,34,4.857142857
31,9/6/2023,32.1,89.78,64,422,6.4,35,5
31,9/7/2023,31.5,88.7,50,671,6.5,36,5.142857143
31,9/8/2023,29.8,85.64,68,577,6.1,37,5.285714286
31,9/9/2023,20.1,68.18,61,427,6.4,38,5.428571429
31,9/10/2023,31.1,87.98,59,526,6.4,39,5.571428571
31,9/11/2023,31.2,88.16,78,578,6.6,40,5.714285714
31,9/12/2023,31.2,88.16,67,621,6.7,41,5.857142857
31,9/13/2023,30.4,86.72,79,790,6.7,42,6
31,9/14/2023,29.1,84.38,56,460,6.3,43,6.142857143
31,9/15/2023,30.6,87.08,66,420,6.4,44,6.285714286
31,9/16/2023,31.5,88.7,69,670,6.1,45,6.428571429
32,8/3/2023,33.4,92.12,67,414,6.1,1,0.142857143
32,8/4/2023,33.5,92.3,53,715,6,2,0.285714286
32,8/5/2023,33.4,92.12,58,499,6.1,3,0.428571429
32,8/6/2023,33.4,92.12,72,779,6.2,4,0.571428571
32,8/7/2023,33.4,92.12,78,688,6.8,5,0.714285714
32,8/8/2023,32.3,90.14,66,494,6.4,6,0.857142857
32,8/9/2023,32.3,90.14,57,557,6.2,7,1
32,8/10/2023,22.7,72.86,69,553,6.3,8,1.142857143
32,8/11/2023,31.9,89.42,77,705,6.7,9,1.285714286
32,8/12/2023,30.2,86.36,76,701,6.2,10,1.428571429
32,8/13/2023,30.1,86.18,69,441,6.7,11,1.571428571
32,8/14/2023,30.1,86.18,80,486,6.5,12,1.714285714
32,8/15/2023,30.1,86.18,50,514,6.3,13,1.857142857
32,8/16/2023,29.8,85.64,68,571,6.1,14,2
32,8/17/2023,29.6,85.28,51,796,6.3,15,2.142857143
32,8/18/2023,30.9,87.62,71,714,6.5,16,2.285714286
32,8/19/2023,30.8,87.44,60,738,6.1,17,2.428571429
32,8/20/2023,30.9,87.62,65,447,6.4,18,2.571428571
32,8/21/2023,30.2,86.36,70,686,6.5,19,2.714285714
32,8/22/2023,30.5,86.9,78,641,6.4,20,2.857142857
32,8/23/2023,30.8,87.44,61,721,6,21,3
32,8/24/2023,31.3,88.34,58,573,6.6,22,3.142857143
32,8/25/2023,31.4,88.52,69,685,6.4,23,3.285714286
32,8/26/2023,31.4,88.52,70,588,6.3,24,3.428571429
32,8/27/2023,30.1,86.18,69,750,6.4,25,3.571428571
32,8/28/2023,29.4,84.92,54,655,6.3,26,3.714285714
32,8/29/2023,28.7,83.66,63,495,6.1,27,3.857142857
32,8/30/2023,29.1,84.38,53,796,6.8,28,4
32,8/31/2023,29.2,84.56,52,799,6.3,29,4.142857143
32,9/1/2023,31.7,89.06,72,586,6.7,30,4.285714286
32,9/2/2023,31.7,89.06,72,455,6.7,31,4.428571429
32,9/3/2023,31.7,89.06,68,558,6.7,32,4.571428571
32,9/4/2023,31.7,89.06,58,730,6,33,4.714285714
32,9/5/2023,32,89.6,62,495,6.2,34,4.857142857
32,9/6/2023,32.1,89.78,77,596,6.5,35,5
32,9/7/2023,31.5,88.7,67,586,6.2,36,5.142857143
32,9/8/2023,29.8,85.64,77,681,6.1,37,5.285714286
32,9/9/2023,20.1,68.18,51,522,6.2,38,5.428571429
32,9/10/2023,31.1,87.98,80,458,6.1,39,5.571428571
32,9/11/2023,31.2,88.16,51,717,6.5,40,5.714285714
32,9/12/2023,31.2,88.16,67,768,6.7,41,5.857142857
32,9/13/2023,30.4,86.72,78,465,6.6,42,6
32,9/14/2023,29.1,84.38,64,782,6.8,43,6.142857143
32,9/15/2023,30.6,87.08,73,517,6.8,44,6.285714286
32,9/16/2023,31.5,88.7,78,695,6.4,45,6.428571429
33,8/3/2023,33.4,92.12,65,575,6.8,1,0.142857143
33,8/4/2023,33.5,92.3,67,453,6.2,2,0.285714286
33,8/5/2023,33.4,92.12,51,424,6.5,3,0.428571429
33,8/6/2023,33.4,92.12,75,604,6.4,4,0.571428571
33,8/7/2023,33.4,92.12,74,464,6.5,5,0.714285714
33,8/8/2023,32.3,90.14,80,612,6.2,6,0.857142857
33,8/9/2023,32.3,90.14,75,447,6.7,7,1
33,8/10/2023,22.7,72.86,61,580,6.5,8,1.142857143
33,8/11/2023,31.9,89.42,66,603,6.8,9,1.285714286
33,8/12/2023,30.2,86.36,69,556,6.8,10,1.428571429
33,8/13/2023,30.1,86.18,70,424,6.8,11,1.571428571
33,8/14/2023,30.1,86.18,79,615,6.5,12,1.714285714
33,8/15/2023,30.1,86.18,59,557,6,13,1.857142857
33,8/16/2023,29.8,85.64,62,793,6.2,14,2
33,8/17/2023,29.6,85.28,60,456,6.7,15,2.142857143
33,8/18/2023,30.9,87.62,61,667,6.4,16,2.285714286
33,8/19/2023,30.8,87.44,77,719,6.2,17,2.428571429
33,8/20/2023,30.9,87.62,62,609,6.3,18,2.571428571
33,8/21/2023,30.2,86.36,75,676,6.2,19,2.714285714
33,8/22/2023,30.5,86.9,60,784,6.4,20,2.857142857
33,8/23/2023,30.8,87.44,74,647,6.6,21,3
33,8/24/2023,31.3,88.34,76,680,6,22,3.142857143
33,8/25/2023,31.4,88.52,52,612,6.7,23,3.285714286
33,8/26/2023,31.4,88.52,80,600,6.6,24,3.428571429
33,8/27/2023,30.1,86.18,66,665,6.2,25,3.571428571
33,8/28/2023,29.4,84.92,50,624,6,26,3.714285714
33,8/29/2023,28.7,83.66,78,423,6.2,27,3.857142857
33,8/30/2023,29.1,84.38,60,446,6.2,28,4
33,8/31/2023,29.2,84.56,72,512,6.5,29,4.142857143
33,9/1/2023,31.7,89.06,61,457,6.3,30,4.285714286
33,9/2/2023,31.7,89.06,52,456,6.6,31,4.428571429
33,9/3/2023,31.7,89.06,65,459,6,32,4.571428571
33,9/4/2023,31.7,89.06,77,497,6.7,33,4.714285714
33,9/5/2023,32,89.6,74,501,6.3,34,4.857142857
33,9/6/2023,32.1,89.78,67,741,6.3,35,5
33,9/7/2023,31.5,88.7,75,559,6.2,36,5.142857143
33,9/8/2023,29.8,85.64,71,744,6.3,37,5.285714286
33,9/9/2023,20.1,68.18,70,440,6.1,38,5.428571429
33,9/10/2023,31.1,87.98,74,436,6.6,39,5.571428571
33,9/11/2023,31.2,88.16,69,483,6.1,40,5.714285714
33,9/12/2023,31.2,88.16,63,664,6.8,41,5.857142857
33,9/13/2023,30.4,86.72,56,578,6.4,42,6
33,9/14/2023,29.1,84.38,78,642,6.7,43,6.142857143
33,9/15/2023,30.6,87.08,76,644,6.8,44,6.285714286
33,9/16/2023,31.5,88.7,77,466,6.3,45,6.428571429
34,8/3/2023,33.4,92.12,50,681,6.5,1,0.142857143
34,8/4/2023,33.5,92.3,80,682,6.6,2,0.285714286
34,8/5/2023,33.4,92.12,77,495,6.1,3,0.428571429
34,8/6/2023,33.4,92.12,71,418,6.1,4,0.571428571
34,8/7/2023,33.4,92.12,56,403,6.4,5,0.714285714
34,8/8/2023,32.3,90.14,63,434,6.3,6,0.857142857
34,8/9/2023,32.3,90.14,68,684,6.4,7,1
34,8/10/2023,22.7,72.86,58,589,6.4,8,1.142857143
34,8/11/2023,31.9,89.42,55,597,6.5,9,1.285714286
34,8/12/2023,30.2,86.36,78,435,6,10,1.428571429
34,8/13/2023,30.1,86.18,67,734,6.5,11,1.571428571
34,8/14/2023,30.1,86.18,62,664,6.3,12,1.714285714
34,8/15/2023,30.1,86.18,78,561,6.8,13,1.857142857
34,8/16/2023,29.8,85.64,55,794,6.3,14,2
34,8/17/2023,29.6,85.28,55,720,6.6,15,2.142857143
34,8/18/2023,30.9,87.62,64,514,6.8,16,2.285714286
34,8/19/2023,30.8,87.44,80,763,6.1,17,2.428571429
34,8/20/2023,30.9,87.62,55,719,6.2,18,2.571428571
34,8/21/2023,30.2,86.36,58,748,6.2,19,2.714285714
34,8/22/2023,30.5,86.9,56,725,6.7,20,2.857142857
34,8/23/2023,30.8,87.44,58,654,6.1,21,3
34,8/24/2023,31.3,88.34,51,551,6.6,22,3.142857143
34,8/25/2023,31.4,88.52,50,546,6.4,23,3.285714286
34,8/26/2023,31.4,88.52,53,717,6.6,24,3.428571429
34,8/27/2023,30.1,86.18,57,643,6.4,25,3.571428571
34,8/28/2023,29.4,84.92,63,782,6.3,26,3.714285714
34,8/29/2023,28.7,83.66,72,798,6.4,27,3.857142857
34,8/30/2023,29.1,84.38,74,544,6.6,28,4
34,8/31/2023,29.2,84.56,55,484,6.3,29,4.142857143
34,9/1/2023,31.7,89.06,75,689,6.7,30,4.285714286
34,9/2/2023,31.7,89.06,68,597,6.7,31,4.428571429
34,9/3/2023,31.7,89.06,64,764,6.3,32,4.571428571
34,9/4/2023,31.7,89.06,52,756,6.3,33,4.714285714
34,9/5/2023,32,89.6,63,758,6.1,34,4.857142857
34,9/6/2023,32.1,89.78,54,435,6.2,35,5
34,9/7/2023,31.5,88.7,51,537,6.1,36,5.142857143
34,9/8/2023,29.8,85.64,56,661,6.1,37,5.285714286
34,9/9/2023,20.1,68.18,60,560,6.4,38,5.428571429
34,9/10/2023,31.1,87.98,66,789,6.6,39,5.571428571
34,9/11/2023,31.2,88.16,66,623,6.1,40,5.714285714
34,9/12/2023,31.2,88.16,51,546,6.1,41,5.857142857
34,9/13/2023,30.4,86.72,69,535,6.3,42,6
34,9/14/2023,29.1,84.38,58,420,6.3,43,6.142857143
34,9/15/2023,30.6,87.08,78,481,6.2,44,6.285714286
34,9/16/2023,31.5,88.7,73,596,6.6,45,6.428571429
35,8/3/2023,33.4,92.12,66,592,6.4,1,0.142857143
35,8/4/2023,33.5,92.3,52,586,6.7,2,0.285714286
35,8/5/2023,33.4,92.12,68,613,6.1,3,0.428571429
35,8/6/2023,33.4,92.12,51,754,6.5,4,0.571428571
35,8/7/2023,33.4,92.12,64,546,6.6,5,0.714285714
35,8/8/2023,32.3,90.14,56,619,6.4,6,0.857142857
35,8/9/2023,32.3,90.14,79,747,6.7,7,1
35,8/10/2023,22.7,72.86,74,471,6.5,8,1.142857143
35,8/11/2023,31.9,89.42,68,561,6.3,9,1.285714286
35,8/12/2023,30.2,86.36,79,415,6,10,1.428571429
35,8/13/2023,30.1,86.18,72,752,6.4,11,1.571428571
35,8/14/2023,30.1,86.18,69,796,6.7,12,1.714285714
35,8/15/2023,30.1,86.18,56,495,6.5,13,1.857142857
35,8/16/2023,29.8,85.64,59,720,6.2,14,2
35,8/17/2023,29.6,85.28,55,754,6.4,15,2.142857143
35,8/18/2023,30.9,87.62,63,493,6.6,16,2.285714286
35,8/19/2023,30.8,87.44,63,565,6.3,17,2.428571429
35,8/20/2023,30.9,87.62,69,604,6.1,18,2.571428571
35,8/21/2023,30.2,86.36,60,781,6.2,19,2.714285714
35,8/22/2023,30.5,86.9,72,779,6.5,20,2.857142857
35,8/23/2023,30.8,87.44,66,725,6.1,21,3
35,8/24/2023,31.3,88.34,76,411,6.3,22,3.142857143
35,8/25/2023,31.4,88.52,76,400,6.3,23,3.285714286
35,8/26/2023,31.4,88.52,57,466,6.4,24,3.428571429
35,8/27/2023,30.1,86.18,73,800,6.3,25,3.571428571
35,8/28/2023,29.4,84.92,72,740,6.3,26,3.714285714
35,8/29/2023,28.7,83.66,77,554,6.5,27,3.857142857
35,8/30/2023,29.1,84.38,63,440,6.5,28,4
35,8/31/2023,29.2,84.56,61,748,6.4,29,4.142857143
35,9/1/2023,31.7,89.06,72,763,6.6,30,4.285714286
35,9/2/2023,31.7,89.06,65,473,6.8,31,4.428571429
35,9/3/2023,31.7,89.06,60,703,6.4,32,4.571428571
35,9/4/2023,31.7,89.06,60,495,6.5,33,4.714285714
35,9/5/2023,32,89.6,70,787,6.4,34,4.857142857
35,9/6/2023,32.1,89.78,63,696,6.7,35,5
35,9/7/2023,31.5,88.7,72,621,6.1,36,5.142857143
35,9/8/2023,29.8,85.64,75,544,6.7,37,5.285714286
35,9/9/2023,20.1,68.18,50,423,6.3,38,5.428571429
35,9/10/2023,31.1,87.98,79,642,6,39,5.571428571
35,9/11/2023,31.2,88.16,51,566,6,40,5.714285714
35,9/12/2023,31.2,88.16,75,419,6.1,41,5.857142857
35,9/13/2023,30.4,86.72,70,627,6.8,42,6
35,9/14/2023,29.1,84.38,53,757,6.1,43,6.142857143
35,9/15/2023,30.6,87.08,59,404,6.1,44,6.285714286
35,9/16/2023,31.5,88.7,78,469,6.2,45,6.428571429
36,8/3/2023,33.4,92.12,68,744,6.4,1,0.142857143
36,8/4/2023,33.5,92.3,79,799,6.6,2,0.285714286
36,8/5/2023,33.4,92.12,51,487,6.1,3,0.428571429
36,8/6/2023,33.4,92.12,65,665,6,4,0.571428571
36,8/7/2023,33.4,92.12,74,796,6.4,5,0.714285714
36,8/8/2023,32.3,90.14,63,467,6.8,6,0.857142857
36,8/9/2023,32.3,90.14,76,748,6.8,7,1
36,8/10/2023,22.7,72.86,59,795,6.2,8,1.142857143
36,8/11/2023,31.9,89.42,67,702,6.1,9,1.285714286
36,8/12/2023,30.2,86.36,72,643,6,10,1.428571429
36,8/13/2023,30.1,86.18,64,442,6.2,11,1.571428571
36,8/14/2023,30.1,86.18,65,639,6.6,12,1.714285714
36,8/15/2023,30.1,86.18,78,620,6.1,13,1.857142857
36,8/16/2023,29.8,85.64,55,508,6.7,14,2
36,8/17/2023,29.6,85.28,79,764,6.3,15,2.142857143
36,8/18/2023,30.9,87.62,57,569,6.2,16,2.285714286
36,8/19/2023,30.8,87.44,80,509,6.6,17,2.428571429
36,8/20/2023,30.9,87.62,50,409,6.2,18,2.571428571
36,8/21/2023,30.2,86.36,55,492,6.3,19,2.714285714
36,8/22/2023,30.5,86.9,65,634,6.1,20,2.857142857
36,8/23/2023,30.8,87.44,67,620,6.2,21,3
36,8/24/2023,31.3,88.34,67,570,6.5,22,3.142857143
36,8/25/2023,31.4,88.52,59,548,6.6,23,3.285714286
36,8/26/2023,31.4,88.52,77,602,6.8,24,3.428571429
36,8/27/2023,30.1,86.18,55,408,6.1,25,3.571428571
36,8/28/2023,29.4,84.92,52,552,6.2,26,3.714285714
36,8/29/2023,28.7,83.66,60,686,6.2,27,3.857142857
36,8/30/2023,29.1,84.38,68,424,6.7,28,4
36,8/31/2023,29.2,84.56,66,629,6.5,29,4.142857143
36,9/1/2023,31.7,89.06,51,705,6.5,30,4.285714286
36,9/2/2023,31.7,89.06,65,599,6.3,31,4.428571429
36,9/3/2023,31.7,89.06,57,522,6.6,32,4.571428571
36,9/4/2023,31.7,89.06,68,639,6,33,4.714285714
36,9/5/2023,32,89.6,63,558,6.6,34,4.857142857
36,9/6/2023,32.1,89.78,71,570,6.2,35,5
36,9/7/2023,31.5,88.7,72,680,6.4,36,5.142857143
36,9/8/2023,29.8,85.64,64,564,6.3,37,5.285714286
36,9/9/2023,20.1,68.18,75,693,6.7,38,5.428571429
36,9/10/2023,31.1,87.98,75,453,6.4,39,5.571428571
36,9/11/2023,31.2,88.16,65,722,6.1,40,5.714285714
36,9/12/2023,31.2,88.16,70,756,6.1,41,5.857142857
36,9/13/2023,30.4,86.72,74,733,6.7,42,6
36,9/14/2023,29.1,84.38,76,746,6.6,43,6.142857143
36,9/15/2023,30.6,87.08,58,550,6.8,44,6.285714286
36,9/16/2023,31.5,88.7,58,769,6.1,45,6.428571429
37,8/3/2023,33.4,92.12,72,571,6.6,1,0.142857143
37,8/4/2023,33.5,92.3,57,764,6.1,2,0.285714286
37,8/5/2023,33.4,92.12,67,655,6.5,3,0.428571429
37,8/6/2023,33.4,92.12,62,661,6.2,4,0.571428571
37,8/7/2023,33.4,92.12,79,410,6.4,5,0.714285714
37,8/8/2023,32.3,90.14,58,725,6.8,6,0.857142857
37,8/9/2023,32.3,90.14,74,408,6.1,7,1
37,8/10/2023,22.7,72.86,50,784,6.3,8,1.142857143
37,8/11/2023,31.9,89.42,62,489,6.5,9,1.285714286
37,8/12/2023,30.2,86.36,54,674,6.4,10,1.428571429
37,8/13/2023,30.1,86.18,80,543,6.5,11,1.571428571
37,8/14/2023,30.1,86.18,79,780,6.5,12,1.714285714
37,8/15/2023,30.1,86.18,56,721,6,13,1.857142857
37,8/16/2023,29.8,85.64,80,695,6.5,14,2
37,8/17/2023,29.6,85.28,77,488,6.3,15,2.142857143
37,8/18/2023,30.9,87.62,58,534,6.5,16,2.285714286
37,8/19/2023,30.8,87.44,73,764,6.6,17,2.428571429
37,8/20/2023,30.9,87.62,75,798,6.6,18,2.571428571
37,8/21/2023,30.2,86.36,71,472,6.5,19,2.714285714
37,8/22/2023,30.5,86.9,79,503,6.1,20,2.857142857
37,8/23/2023,30.8,87.44,77,557,6.2,21,3
37,8/24/2023,31.3,88.34,63,785,6.4,22,3.142857143
37,8/25/2023,31.4,88.52,54,406,6.8,23,3.285714286
37,8/26/2023,31.4,88.52,76,745,6.3,24,3.428571429
37,8/27/2023,30.1,86.18,71,743,6.6,25,3.571428571
37,8/28/2023,29.4,84.92,51,568,6.6,26,3.714285714
37,8/29/2023,28.7,83.66,56,539,6.1,27,3.857142857
37,8/30/2023,29.1,84.38,75,489,6.3,28,4
37,8/31/2023,29.2,84.56,56,777,6.4,29,4.142857143
37,9/1/2023,31.7,89.06,50,646,6.7,30,4.285714286
37,9/2/2023,31.7,89.06,60,575,6.4,31,4.428571429
37,9/3/2023,31.7,89.06,79,412,6.7,32,4.571428571
37,9/4/2023,31.7,89.06,68,416,6.4,33,4.714285714
37,9/5/2023,32,89.6,64,426,6.3,34,4.857142857
37,9/6/2023,32.1,89.78,76,536,6.8,35,5
37,9/7/2023,31.5,88.7,62,670,6.3,36,5.142857143
37,9/8/2023,29.8,85.64,76,435,6.3,37,5.285714286
37,9/9/2023,20.1,68.18,52,588,6.3,38,5.428571429
37,9/10/2023,31.1,87.98,60,773,6.2,39,5.571428571
37,9/11/2023,31.2,88.16,75,753,6.6,40,5.714285714
37,9/12/2023,31.2,88.16,51,622,6.6,41,5.857142857
37,9/13/2023,30.4,86.72,71,496,6,42,6
37,9/14/2023,29.1,84.38,50,476,6.5,43,6.142857143
37,9/15/2023,30.6,87.08,80,659,6.7,44,6.285714286
37,9/16/2023,31.5,88.7,69,426,6,45,6.428571429
38,8/3/2023,33.4,92.12,52,609,6.4,1,0.142857143
38,8/4/2023,33.5,92.3,56,507,6.2,2,0.285714286
38,8/5/2023,33.4,92.12,66,634,6.2,3,0.428571429
38,8/6/2023,33.4,92.12,77,557,6,4,0.571428571
38,8/7/2023,33.4,92.12,78,682,6.3,5,0.714285714
38,8/8/2023,32.3,90.14,67,745,6.1,6,0.857142857
38,8/9/2023,32.3,90.14,78,430,6.2,7,1
38,8/10/2023,22.7,72.86,77,455,6.7,8,1.142857143
38,8/11/2023,31.9,89.42,68,520,6.6,9,1.285714286
38,8/12/2023,30.2,86.36,60,728,6.8,10,1.428571429
38,8/13/2023,30.1,86.18,55,577,6.6,11,1.571428571
38,8/14/2023,30.1,86.18,69,782,6.6,12,1.714285714
38,8/15/2023,30.1,86.18,60,582,6,13,1.857142857
38,8/16/2023,29.8,85.64,64,459,6.1,14,2
38,8/17/2023,29.6,85.28,72,590,6.6,15,2.142857143
38,8/18/2023,30.9,87.62,68,592,6.7,16,2.285714286
38,8/19/2023,30.8,87.44,75,526,6.7,17,2.428571429
38,8/20/2023,30.9,87.62,73,600,6.3,18,2.571428571
38,8/21/2023,30.2,86.36,69,676,6,19,2.714285714
38,8/22/2023,30.5,86.9,53,421,6.6,20,2.857142857
38,8/23/2023,30.8,87.44,75,578,6.1,21,3
38,8/24/2023,31.3,88.34,62,581,6.6,22,3.142857143
38,8/25/2023,31.4,88.52,72,427,6.3,23,3.285714286
38,8/26/2023,31.4,88.52,72,610,6.4,24,3.428571429
38,8/27/2023,30.1,86.18,79,548,6.3,25,3.571428571
38,8/28/2023,29.4,84.92,72,685,6.5,26,3.714285714
38,8/29/2023,28.7,83.66,72,656,6,27,3.857142857
38,8/30/2023,29.1,84.38,57,702,6.4,28,4
38,8/31/2023,29.2,84.56,74,565,6.5,29,4.142857143
38,9/1/2023,31.7,89.06,58,474,6.7,30,4.285714286
38,9/2/2023,31.7,89.06,79,727,6.4,31,4.428571429
38,9/3/2023,31.7,89.06,74,615,6.7,32,4.571428571
38,9/4/2023,31.7,89.06,65,527,6.6,33,4.714285714
38,9/5/2023,32,89.6,51,724,6.7,34,4.857142857
38,9/6/2023,32.1,89.78,55,470,6.7,35,5
38,9/7/2023,31.5,88.7,77,581,6.7,36,5.142857143
38,9/8/2023,29.8,85.64,73,438,6.5,37,5.285714286
38,9/9/2023,20.1,68.18,58,634,6.8,38,5.428571429
38,9/10/2023,31.1,87.98,52,548,6.6,39,5.571428571
38,9/11/2023,31.2,88.16,61,696,6.1,40,5.714285714
38,9/12/2023,31.2,88.16,58,611,6.1,41,5.857142857
38,9/13/2023,30.4,86.72,66,748,6.3,42,6
38,9/14/2023,29.1,84.38,63,545,6.3,43,6.142857143
38,9/15/2023,30.6,87.08,68,748,6.3,44,6.285714286
38,9/16/2023,31.5,88.7,67,742,6.7,45,6.428571429
39,8/3/2023,33.4,92.12,75,416,6.6,1,0.142857143
39,8/4/2023,33.5,92.3,73,449,6.7,2,0.285714286
